subj001,-0.04844605,-0.1746805,-0.07008655,0.004841523,0.06835739,0.01692156,-0.07267817,-0.1274866,0.03699715,0.05181514,0.06161706,0.04446926
subj002,0.04536676,-0.0881964,-0.08535021,-0.01321256,0.0498295,0.1655507,0.04029762,-0.02744072,0.03008882,0.06258581,0.1706672,0.2166966
subj003,-0.07972751,-0.01731266,-0.1658653,-0.1363207,0.0751049,0.1318278,0.1283887,0.1004692,0.002520907,-0.04402692,-0.02697567,0.03691136
