subj001,-0.09348648,0.02811164,0.03542935,0.3591567,0.3763982,0.3231371,0.08358993,-0.09501505,-0.1683125,-0.1355661,-0.07687058,0.1315017
subj002,-0.05023111,-0.175557,-0.03211914,0.05352853,0.2117642,0.2229406,-0.06110596,-0.2820223,-0.2904248,-0.1396229,-0.02585409,0.1354595
subj003,0.01021213,0.07782162,-0.01170947,-0.07486849,0.05468031,0.06772299,-0.02914612,-0.1290411,-0.0959553,-0.1271611,-0.04732295,-0.02283575
