subj001,0.08066056,-0.06594465,0.05510401,0.2221766,0.3736725,0.1604132,0.04955561,-0.1124097,-0.01490029,-0.0747626,-0.08733821,-0.02907688
subj002,0.01695568,-0.136891,-0.06197591,0.01730617,0.1471773,0.1408626,-0.02541577,-0.2333829,-0.1538284,0.06092224,0.12685,0.2215211
subj003,-0.1541814,-0.08023708,-0.06426411,-0.07514486,0.206528,0.267087,0.06735466,0.05960499,-0.02541654,-0.1209123,-0.04806577,0.1474261
