subj001,-0.006896311,0.04254458,0.02469882,0.2937976,0.1190428,-0.06675878,0.1102851,0.01119633,0.05438022,-0.05729898,-0.09832008,-0.1624542
subj002,-0.02838579,-0.1108158,-0.1032985,0.004285024,0.06536225,-0.09256034,-0.2890771,-0.3305239,-0.2288075,-0.2677487,-0.2102508,-0.1321
subj003,0.1092846,0.06579186,-0.03357201,-0.3023535,-0.2444319,-0.2798866,-0.1921856,-0.1542884,-0.0003861368,-0.09495912,-0.09079967,-0.1509185
