subj001,-0.05043063,0.01274071,0.08230982,0.05568006,-0.0946268,-0.1293641,0.06318166,0.06595809,0.1187041,0.01365882,0.02868511,0.02451968
subj002,-0.1261835,-0.1270147,-0.08875834,-0.1014461,-0.04965644,-0.04947076,-0.1143631,-0.06801593,-0.03416129,0.1023385,0.09175626,0.0855517
subj003,-0.1517012,-0.222707,-0.1222316,-0.1018321,-0.09973366,-0.09913226,0.1357422,0.263586,0.1485711,0.009474872,-0.1214884,0.05884814
