subj001,-0.03899416,-0.0296815,0.06844126,0.2880976,0.09556406,-0.07569352,-0.04204031,-0.01300587,0.1499009,0.06647252,-0.1489329,-0.2384647
subj002,-0.02292558,-0.0008632724,0.03195124,0.1210395,0.1747381,-0.03453827,-0.2134521,-0.04599624,0.1178218,0.111711,0.1878478,0.1006456
subj003,-0.07791302,-0.06579775,0.01793111,-0.1394015,-0.2687529,-0.4987728,-0.1782422,0.1676931,0.2277894,0.05200827,0.008321911,0.1458666
