subj001,0.05330507,0.04459488,0.03373728,0.1332886,0.008262875,-0.1094336,0.166306,0.1231328,0.08402503,-0.08440398,-0.1032914,-0.08665154
subj002,-0.1729342,-0.190821,-0.01130135,0.02174618,0.06283615,0.0636,-0.0424512,-0.09293985,-0.1102471,-0.2443124,-0.2141036,-0.1616535
subj003,0.1245082,0.06235072,-0.02367012,-0.06635465,-0.02952172,0.01052839,0.02065459,-0.05520075,-0.02677729,-0.0582668,-0.09124605,-0.02983537
